"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","usd_per_kg","lmat","ca_rda","fe_rda","se_rda","zn_rda","vita_rda","om_rda","nutrient_density","cost_caloric_adequacy","usd_per_100g","cost_100g_relative_to_cheapest_daily_diet"
"Malawi","Eastern Africa","Africa","Low income","Rhamphochromis longiceps","Tilapias and other cichlids","Inland","Small-scale",1064.80892857143,0.650132380952381,17.4,19.5395205774991,7.87114549167794,100,42.1874459821955,10.1140117508915,29.5766230005236,209.288746802788,0.31,0.0650132380952381,20.9720122887865
"Madagascar","Eastern Africa","Africa","Low income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",115.383083333333,1.26065533333333,105.2,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.67,0.126065533333333,18.815751243781
"Congo DR","Middle Africa","Africa","Low income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",27.78,1.64778682,55.5916666666667,4.94138795957357,2.76157834046101,100,15.3640588718429,2.90547096053283,26.6279983353454,152.600494467756,0.36,0.164778682,45.7718561111111
"Ghana","Western Africa","Africa","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",359.583,2.22016015253809,55.5916666666667,4.94138795957357,2.76157834046101,100,15.3640588718429,2.90547096053283,26.6279983353454,152.600494467756,0.78,0.222016015253809,28.4635916992063
"Mexico","North America","Americas","Upper middle income","Rhinobatos albomaculatus","Sharks, rays, chimaeras","Inland","Small-scale",1.025,1.203690817,41.5,10.5719788476545,2.80806592427074,100,21.6464957544894,3.78315654773998,34.7782900598016,173.587987133956,0.57,0.1203690817,21.117382754386
"Gambia","Western Africa","Africa","Low income","Rhinobatos albomaculatus","Sharks, rays, chimaeras","Marine","Small-scale",23.08,0.79323908,41.5,10.5719788476545,2.80806592427074,100,21.6464957544894,3.78315654773998,34.7782900598016,173.587987133956,0.63,0.079323908,12.5910965079365
"Guinea Bissau","Western Africa","Africa","Low income","Rhinobatos rhinobatos","Sharks, rays, chimaeras","Marine","Small-scale",3.993,0.4841796509,75,4.49543422121425,3.4656491771476,100,14.0121976021952,1.75973897553687,45.9944224314734,169.727442407567,0.86,0.04841796509,5.62999594069767
"Senegal","Western Africa","Africa","Lower middle income","Rhinobatos rhinobatos","Sharks, rays, chimaeras","Marine","Small-scale",1282.982,0.858097645642368,75,4.49543422121425,3.4656491771476,100,14.0121976021952,1.75973897553687,45.9944224314734,169.727442407567,0.49,0.0858097645642368,17.5121968498442
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",1020.152,0.81496027010897,109.284210526316,1.75619075308997,1.85409667865671,100,17.5702617820794,7.42231091202477,15.096858228433,143.699718354284,0.49,0.081496027010897,16.6318422471218
"Gambia","Western Africa","Africa","Low income","Rhinoptera marginata","Sharks, rays, chimaeras","Marine","Small-scale",5.78,0.33271476,98.8,2.02089739017497,2.28998551926387,100,11.003369737307,2.01043510019861,21.1565927830173,138.481280529962,0.63,0.033271476,5.28118666666667
"Mauritania","Western Africa","Africa","Lower middle income","Rhinoptera marginata","Sharks, rays, chimaeras","Marine","Small-scale",351.4,0.33271476,98.8,2.02089739017497,2.28998551926387,100,11.003369737307,2.01043510019861,21.1565927830173,276.962561059923,0.82,0.033271476,4.05749707317073
"Mexico","North America","Americas","Upper middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",69.89257521,0.964732461724999,109.764864864865,3.65131331058653,3.79088695630266,100,13.3101211562031,5.96283078050836,41.2014243301638,167.916576533764,0.57,0.0964732461724999,16.9251309074561
"Gambia","Western Africa","Africa","Low income","Rhizoprionodon acutus","Sharks, rays, chimaeras","Marine","Small-scale",25.16,0.87516736,52.2,3.87673392090787,2.56620159605248,100,15.5135937267239,5.63916116831449,34.9881868075211,162.58387721952,0.63,0.087516736,13.8915453968254
"Mauritania","Western Africa","Africa","Lower middle income","Rhizoprionodon acutus","Sharks, rays, chimaeras","Marine","Small-scale",880,0.8654278625,52.2,3.87673392090787,2.56620159605248,100,15.5135937267239,5.63916116831449,34.9881868075211,162.58387721952,0.82,0.08654278625,10.5539983231707
"Mexico","North America","Americas","Upper middle income","Rhizoprionodon longurio","Sharks, rays, chimaeras","Marine","Small-scale",5.483375,1.20924112415461,58.3,2.63274662336016,3.10218203665019,92.6319293417695,10.5407519389772,4.00663943375444,27.7747777570506,140.689027131562,0.57,0.120924112415461,21.2147565641159
"Mexico","North America","Americas","Upper middle income","Rhizoprionodon terraenovae","Sharks, rays, chimaeras","Marine","Small-scale",1421.6667178,1.20673849115746,60.4,4.920160514261,5.53839522001915,100,11.6248069662967,2.00030017907776,60.7581474089578,184.841810288612,0.57,0.120673849115746,21.1708507220607
"Mexico","North America","Americas","Upper middle income","Rhomboplites aurorubens","Miscellaneous coastal fishes","Marine","Small-scale",590.44349955,1.6196246715,34.5,6.49928742631254,3.65345652595457,100,12.0844632375098,4.97632468846452,38.4386786130957,165.652210491337,0.57,0.16196246715,28.4144679210526
"Mexico","North America","Americas","Upper middle income","Rocio octofasciata","Tilapias and other cichlids","Inland","Small-scale",71.63621546125,2.03239574781286,15.7,18.4407521248418,4.77914040962338,100,41.2967674641026,7.12435770329763,29.4127987406471,201.053816442513,0.57,0.203239574781286,35.6560657511028
"Mexico","North America","Americas","Upper middle income","Rocio octofasciata","Tilapias and other cichlids","Marine","Small-scale",83.5211192075,1.94387342424595,15.7,18.4407521248418,4.77914040962338,100,41.2967674641026,7.12435770329763,29.4127987406471,201.053816442513,0.57,0.194387342424595,34.1030425306307
"Ghana","Western Africa","Africa","Lower middle income","Roncador stearnsii","Miscellaneous coastal fishes","Marine","Small-scale",122.41225,1.49703199378359,26.8,6.89933105392582,3.67134972860643,100,15.2196933456336,1.41308976693251,28.6401182364255,155.843582131524,0.78,0.149703199378359,19.1927178690204
"Gambia","Western Africa","Africa","Low income","Rostroraja alba","Sharks, rays, chimaeras","Marine","Small-scale",166.525,0.2223396,111.8,1.73650738285791,2.50332876731873,100,7.59223214499222,2.80229951147229,42.6994273405427,157.333795147184,0.63,0.02223396,3.5292
"Maldives","Southern Asia","Asia","Upper middle income","Ruvettus pretiosus","Miscellaneous demersal fishes","Marine","Small-scale",13,1.63221163383334,141.4,2.25314969123731,2.15177692946449,100,9.96730557269541,2.7687714031518,18.6324418190259,135.773445415575,0.88,0.163221163383334,18.5478594753788
"Brazil","South America","Americas","Upper middle income","Salminus brasiliensis","Miscellaneous freshwater fishes","Inland","Small-scale",3.10875,4.8800235075,54.6,8.13471761113215,3.41555289960763,100,28.063886973007,5.31077907775292,27.4392000129824,172.364136574482,0.68,0.48800235075,71.7650515808823
"Mexico","North America","Americas","Upper middle income","Salminus brasiliensis","Miscellaneous freshwater fishes","Marine","Small-scale",124.6922389,1.69777351356893,54.6,8.13471761113215,3.41555289960763,100,28.063886973007,5.31077907775292,27.4392000129824,172.364136574482,0.57,0.169777351356893,29.7855002380514
"Turkey","Western Asia","Asia","Upper middle income","Sander lucioperca","Freshwater perches","Inland","Small-scale",450.76,3.341958133388,48,4.59240947708055,1.07474732933525,8.23228764239336,14.9015736183593,4.21287793935637,100,133.013896006525,0.62,0.3341958133388,53.9025505385161
"Peru","South America","Americas","Upper middle income","Sarda chiliensis","Tunas, bonitos, billfishes","Marine","Small-scale",13122.4,1.2987250538,40.8,3.95780906065727,9.25954352017341,100,10.6050480613751,2.23263639912484,39.0843706759627,330.278815434587,1.23,0.12987250538,10.5587402747967
"Senegal","Western Africa","Africa","Lower middle income","Sarda sarda","Tunas, bonitos, billfishes","Marine","Small-scale",997.516,0.732620083338865,34.2,5.94239878660939,13.4788148330649,100,14.5148795807555,2.37247829842425,78.6939589675396,430.005060932787,0.49,0.0732620083338865,14.9514302722217
"Turkey","Western Asia","Asia","Upper middle income","Sarda sarda","Tunas, bonitos, billfishes","Marine","Small-scale",1733.7488,2.712071966326,34.2,5.94239878660939,13.4788148330649,100,14.5148795807555,2.37247829842425,78.6939589675396,430.005060932787,0.62,0.2712071966326,43.7430962310645
"Senegal","Western Africa","Africa","Lower middle income","Sardina pilchardus","Herrings, sardines, anchovies","Inland","Small-scale",0.31,1.21548,11.8,23.3833517195304,13.8656516577792,100,36.8339680976707,2.90460571287042,100,276.987577187851,0.49,0.121548,24.8057142857143
"Mauritania","Western Africa","Africa","Lower middle income","Sardina pilchardus","Herrings, sardines, anchovies","Marine","Small-scale",16651,0.478335722095973,11.8,23.3833517195304,13.8656516577792,100,36.8339680976707,2.90460571287042,100,553.975154375702,0.82,0.0478335722095973,5.83336246458503
"Saint Vincent and the Grenadines","Caribbean","Americas","Upper middle income","Sardina pilchardus","Herrings, sardines, anchovies","Marine","Small-scale",0.96,2.87555555554167,11.8,23.3833517195304,13.8656516577792,100,36.8339680976707,2.90460571287042,100,276.987577187851,0.94,0.287555555554167,30.5910165483156
"Senegal","Western Africa","Africa","Lower middle income","Sardina pilchardus","Herrings, sardines, anchovies","Marine","Small-scale",101.1,0.138283333333333,11.8,23.3833517195304,13.8656516577792,100,36.8339680976707,2.90460571287042,100,276.987577187851,0.49,0.0138283333333333,2.82210884353742
"Congo DR","Middle Africa","Africa","Low income","Mixed","Herrings, sardines, anchovies","Marine","Small-scale",186.88,1.64778682,13.4611111111111,26.6705082111417,7.7689179232268,100,29.4414843174115,8.04933260794708,35.3911482613241,207.321391321051,0.36,0.164778682,45.7718561111111
"Ghana","Western Africa","Africa","Lower middle income","Mixed","Herrings, sardines, anchovies","Marine","Small-scale",489.30875,1.62486955276745,13.4611111111111,26.6705082111417,7.7689179232268,100,29.4414843174115,8.04933260794708,35.3911482613241,207.321391321051,0.78,0.162486955276745,20.8316609329161
"Guinea","Western Africa","Africa","Low income","Mixed","Herrings, sardines, anchovies","Marine","Small-scale",8171,0.424833614640048,13.4611111111111,26.6705082111417,7.7689179232268,100,29.4414843174115,8.04933260794708,35.3911482613241,207.321391321051,1.11,0.0424833614640048,3.82732986162206
"Liberia","Western Africa","Africa","Low income","Mixed","Herrings, sardines, anchovies","Marine","Small-scale",3145.73166666667,1.66683349886824,13.4611111111111,26.6705082111417,7.7689179232268,100,29.4414843174115,8.04933260794708,35.3911482613241,207.321391321051,0.74,0.166683349886824,22.524777011733
"Gambia","Western Africa","Africa","Low income","Sardinella aurita","Herrings, sardines, anchovies","Inland","Small-scale",673.25,0.48634235,21.4,14.2578109416582,11.5253579895634,100,21.7908844622974,4.7426902172665,99.8223194286384,252.139063039424,0.63,0.048634235,7.71971984126984
"Gambia","Western Africa","Africa","Low income","Sardinella aurita","Herrings, sardines, anchovies","Marine","Small-scale",3840.66,0.50081294,21.4,14.2578109416582,11.5253579895634,100,21.7908844622974,4.7426902172665,99.8223194286384,252.139063039424,0.63,0.050081294,7.94941174603175
"Ghana","Western Africa","Africa","Lower middle income","Sardinella aurita","Herrings, sardines, anchovies","Marine","Small-scale",23082.46175,1.86274275,21.4,14.2578109416582,11.5253579895634,100,21.7908844622974,4.7426902172665,99.8223194286384,252.139063039424,0.78,0.186274275,23.8813173076923
"Mauritania","Western Africa","Africa","Lower middle income","Sardinella aurita","Herrings, sardines, anchovies","Marine","Small-scale",101385.333333333,0.279530962539682,21.4,14.2578109416582,11.5253579895634,100,21.7908844622974,4.7426902172665,99.8223194286384,504.278126078848,0.82,0.0279530962539682,3.4089141773132
"Senegal","Western Africa","Africa","Lower middle income","Sardinella aurita","Herrings, sardines, anchovies","Marine","Small-scale",122174.006,0.203909331649131,21.4,14.2578109416582,11.5253579895634,100,21.7908844622974,4.7426902172665,99.8223194286384,504.278126078848,0.49,0.0203909331649131,4.16141493161492
"Philippines","South-Eastern Asia","Asia","Lower middle income","Sardinella lemuru","Herrings, sardines, anchovies","Marine","Small-scale",18374.5533333333,0.713912348126459,12,27.384775136725,6.98285251037051,100,31.9367334176158,3.04550120202653,30.7739068171347,200.123769083873,0.91,0.0713912348126459,7.8451906387523
"Gambia","Western Africa","Africa","Low income","Sardinella maderensis","Herrings, sardines, anchovies","Inland","Small-scale",763.475,0.48634235,21.6,14.6557993909011,11.1067928038942,100,24.2935863485261,7.29150896560014,100,257.347687508921,0.63,0.048634235,7.71971984126984
"Gambia","Western Africa","Africa","Low income","Sardinella maderensis","Herrings, sardines, anchovies","Marine","Small-scale",5395.3,0.50081294,21.6,14.6557993909011,11.1067928038942,100,24.2935863485261,7.29150896560014,100,257.347687508921,0.63,0.050081294,7.94941174603175
"Ghana","Western Africa","Africa","Lower middle income","Sardinella maderensis","Herrings, sardines, anchovies","Marine","Small-scale",4254.23725,1.0503456375,21.6,14.6557993909011,11.1067928038942,100,24.2935863485261,7.29150896560014,100,257.347687508921,0.78,0.10503456375,13.4659697115385
"Guinea","Western Africa","Africa","Low income","Sardinella maderensis","Herrings, sardines, anchovies","Marine","Small-scale",13665.4766666667,0.214562576909195,21.6,14.6557993909011,11.1067928038942,100,24.2935863485261,7.29150896560014,100,514.695375017843,1.11,0.0214562576909195,1.93299618837113
"Mauritania","Western Africa","Africa","Lower middle income","Sardinella maderensis","Herrings, sardines, anchovies","Marine","Small-scale",42295.8571428571,0.250722706122449,21.6,14.6557993909011,11.1067928038942,100,24.2935863485261,7.29150896560014,100,514.695375017843,0.82,0.0250722706122449,3.05759397710303
"Senegal","Western Africa","Africa","Lower middle income","Sardinella maderensis","Herrings, sardines, anchovies","Marine","Small-scale",104324.692,0.178503264500263,21.6,14.6557993909011,11.1067928038942,100,24.2935863485261,7.29150896560014,100,514.695375017843,0.49,0.0178503264500263,3.64292376531149
"Tanzania","Eastern Africa","Africa","Lower middle income","Mixed","Herrings, sardines, anchovies","Marine","Small-scale",8016.026,1.5518828,35.425,32.7587211460876,7.70910584199564,100,39.0045837268299,5.99326165938977,44.646323435625,230.111995809928,0.48,0.15518828,32.3308916666667
"Mexico","North America","Americas","Upper middle income","Sardinops sagax","Herrings, sardines, anchovies","Marine","Small-scale",926.28639,0.130006931075,19.7,15.3931472487233,9.66728388484415,100,30.5942561025654,3.51007093663259,73.8198767231951,232.984634895961,0.57,0.0130006931075,2.28082335219298
"Peru","South America","Americas","Upper middle income","Sardinops sagax","Herrings, sardines, anchovies","Marine","Small-scale",21.2,0.679109402999999,19.7,15.3931472487233,9.66728388484415,100,30.5942561025654,3.51007093663259,73.8198767231951,232.984634895961,1.23,0.0679109402999999,5.52121465853658
